measure,location,sex,age,cause,metric,year,val,upper,lower
Deaths,Iceland,Female,30 to 34,Road injuries,Number,2016,0.17824133595355926,0.2313888074832148,0.13552609110413674
Deaths,Iceland,Male,35 to 39,Road injuries,Number,2016,0.45395186414332567,0.6114141383849471,0.3194653519642835
Deaths,Iceland,Female,35 to 39,Road injuries,Number,2016,0.16630420779571373,0.21389959457873173,0.12537763029613522
Deaths,Iceland,Male,40 to 44,Road injuries,Number,2016,0.42056342774766514,0.5589480518711936,0.29711656069391235
Deaths,Iceland,Female,40 to 44,Road injuries,Number,2016,0.1614665239941306,0.2081918601434706,0.12108510009413467
Deaths,Iceland,Male,45 to 49,Road injuries,Number,2016,0.39294365087730165,0.5343818832058228,0.2774368687016519
Deaths,Iceland,Female,45 to 49,Road injuries,Number,2016,0.1676918251031058,0.2147932805539447,0.1273797247659909
Deaths,Iceland,Male,50 to 54,Road injuries,Number,2016,0.39326336046379395,0.5305096201832712,0.2793372200122553
Deaths,Iceland,Female,50 to 54,Road injuries,Number,2016,0.18916969310318243,0.24414676285007283,0.14289452425205565
Deaths,Iceland,Male,55 to 59,Road injuries,Number,2016,0.40854956334946796,0.542444518098879,0.29465065024619475
Deaths,Iceland,Female,55 to 59,Road injuries,Number,2016,0.1999044533794506,0.25786516441120916,0.15078345617593814
Deaths,Iceland,Male,60 to 64,Road injuries,Number,2016,0.3538054122981546,0.4697182904733547,0.2530845804357715
Deaths,Iceland,Female,60 to 64,Road injuries,Number,2016,0.19247304388707906,0.24685538322607053,0.14694066703697622
Deaths,Iceland,Male,65 to 69,Road injuries,Number,2016,0.34823679663645063,0.45005289220960176,0.2599960434505752
Deaths,Iceland,Female,65 to 69,Road injuries,Number,2016,0.2031862636458669,0.26272588818776427,0.15428535582580574
Deaths,Iceland,Male,70 to 74,Road injuries,Number,2016,0.3487142788473367,0.45775803913191493,0.26120863827219326
Deaths,Iceland,Female,70 to 74,Road injuries,Number,2016,0.20602493574460698,0.2697972960645638,0.15093788542815997
Deaths,Iceland,Male,75 to 79,Road injuries,Number,2016,0.35379155716977234,0.47143326622325854,0.2525465019495204
Deaths,Iceland,Female,75 to 79,Road injuries,Number,2016,0.22006888220091367,0.2928533451359813,0.1625559587889955
Deaths,Iceland,Male,80 plus,Road injuries,Number,2016,0.8305135885114431,1.0203849324984882,0.6667396085596093
Deaths,Iceland,Female,80 plus,Road injuries,Number,2016,0.5779366451629775,0.7077494689832751,0.4287318647060853
Deaths,Iceland,Male,All Ages,Road injuries,Number,2016,7.464195668626059,8.249876705294312,6.78337254700008
Deaths,Iceland,Female,All Ages,Road injuries,Number,2016,3.656988600872788,4.054560114312728,3.266314275117015
Deaths,Russian Federation,Male,20 to 24,Road injuries,Number,2016,1483.5532384111877,1613.193726794126,1424.8072836538377
Deaths,Russian Federation,Female,20 to 24,Road injuries,Number,2016,370.24957377524964,410.4384241819722,354.2127582506973
Deaths,Russian Federation,Male,25 to 29,Road injuries,Number,2016,2153.7961126934542,2362.175343572808,2069.5585611362085
Deaths,Russian Federation,Female,25 to 29,Road injuries,Number,2016,480.4832543047654,541.0415939205375,457.7561162234566
Deaths,Russian Federation,Male,30 to 34,Road injuries,Number,2016,2080.962473071409,2308.7983951364895,1989.7156742135758
Deaths,Russian Federation,Female,30 to 34,Road injuries,Number,2016,515.8563158663999,574.4044609028795,492.2446982185616
Deaths,Russian Federation,Male,35 to 39,Road injuries,Number,2016,1888.682994532295,2016.519244269701,1817.200645822476
Deaths,Russian Federation,Female,35 to 39,Road injuries,Number,2016,497.6219283660912,538.961567544667,478.0652032722655
Deaths,Russian Federation,Male,40 to 44,Road injuries,Number,2016,1582.4057864165313,1702.2631000356662,1522.1600022647222
Deaths,Russian Federation,Female,40 to 44,Road injuries,Number,2016,448.6934260879829,493.1577043765964,429.3865213761615
Deaths,Russian Federation,Male,45 to 49,Road injuries,Number,2016,1323.0719133805383,1443.57612895312,1270.7742162722466
Deaths,Russian Federation,Female,45 to 49,Road injuries,Number,2016,392.12269121948634,438.7517221983997,375.09436985313187
Deaths,Russian Federation,Male,50 to 54,Road injuries,Number,2016,1298.6461190572606,1400.1292373495908,1250.4866125922613
Deaths,Russian Federation,Female,50 to 54,Road injuries,Number,2016,428.27696837894575,479.6373384358568,410.51504517316806
Deaths,Russian Federation,Male,55 to 59,Road injuries,Number,2016,1283.226890723878,1389.6456029510775,1235.2733337304712
Deaths,Russian Federation,Female,55 to 59,Road injuries,Number,2016,490.81028207943365,554.6704478690915,468.55657872795115
Deaths,Russian Federation,Male,60 to 64,Road injuries,Number,2016,880.3471506908777,953.9817407046758,845.7820102205707
Deaths,Russian Federation,Female,60 to 64,Road injuries,Number,2016,441.292345313215,497.4085465248218,421.90080378803685
Deaths,Russian Federation,Male,65 to 69,Road injuries,Number,2016,591.1114368944468,651.1123114134886,563.706408437471
Deaths,Russian Federation,Female,65 to 69,Road injuries,Number,2016,393.9106916053504,446.2600008584131,374.65091000681815
Deaths,Russian Federation,Male,70 to 74,Road injuries,Number,2016,241.90315766646978,264.01829827942095,229.5562868501796
Deaths,Russian Federation,Female,70 to 74,Road injuries,Number,2016,226.78688506733178,251.7491803856566,214.75534976809658
Deaths,Russian Federation,Male,75 to 79,Road injuries,Number,2016,346.52877380899037,377.16417420508947,328.9439781166434
Deaths,Russian Federation,Female,75 to 79,Road injuries,Number,2016,421.5063185997645,458.90246787864066,393.7636057184929
Deaths,Russian Federation,Male,80 plus,Road injuries,Number,2016,258.94454412428655,288.70829659035417,231.69180830145672
Deaths,Russian Federation,Female,80 plus,Road injuries,Number,2016,367.3100283262386,407.6288947961721,323.3832184078823
Deaths,Russian Federation,Male,All Ages,Road injuries,Number,2016,16467.490656930113,17789.543785124228,16010.769091547165
Deaths,Russian Federation,Female,All Ages,Road injuries,Number,2016,6097.010447282713,6828.180381784675,5910.720514829273
Deaths,Hungary,Male,20 to 24,Road injuries,Number,2016,38.508217231427,43.97614018084802,33.494197941872955
Deaths,Hungary,Female,20 to 24,Road injuries,Number,2016,10.624532005628195,12.883294098398155,8.587837159998656
Deaths,Hungary,Male,25 to 29,Road injuries,Number,2016,39.99237245611051,45.63065302956158,34.14226678803452
Deaths,Hungary,Female,25 to 29,Road injuries,Number,2016,7.9882339933080235,9.88919015850696,6.310029128057597
Deaths,Hungary,Male,30 to 34,Road injuries,Number,2016,35.96043052277141,41.997072878611554,30.17339551893839
Deaths,Hungary,Female,30 to 34,Road injuries,Number,2016,7.847984731543397,9.814370283797578,6.22050811724213
Deaths,Hungary,Male,35 to 39,Road injuries,Number,2016,42.6556198668965,49.95813341957826,35.24576171692163
Deaths,Hungary,Female,35 to 39,Road injuries,Number,2016,10.845974309655888,13.655805466498299,8.53459742287287
Deaths,Hungary,Male,40 to 44,Road injuries,Number,2016,46.323455749075805,54.83989726067616,38.80295238636048
Deaths,Hungary,Female,40 to 44,Road injuries,Number,2016,11.409727755734501,14.089839054777373,9.099668848337007
Deaths,Hungary,Male,45 to 49,Road injuries,Number,2016,52.044265801432445,62.093859214847875,43.17720107723061
Deaths,Hungary,Female,45 to 49,Road injuries,Number,2016,12.953099043742855,16.263689319272977,10.207453514724715
Deaths,Hungary,Male,50 to 54,Road injuries,Number,2016,45.382955407264554,53.232129327231384,38.52979110533649
Deaths,Hungary,Female,50 to 54,Road injuries,Number,2016,11.725258228197932,14.640101771381303,9.333474873531344
Deaths,Hungary,Male,55 to 59,Road injuries,Number,2016,56.49938802298772,65.8929189879622,47.68524461892656
Deaths,Hungary,Female,55 to 59,Road injuries,Number,2016,15.917423978769092,19.432559237866666,12.833640768876952
Deaths,Hungary,Male,60 to 64,Road injuries,Number,2016,61.52946186098906,71.72438516790531,52.04420143376955
Deaths,Hungary,Female,60 to 64,Road injuries,Number,2016,19.062023593665327,23.057409558709324,15.545155268194627
Deaths,Hungary,Male,65 to 69,Road injuries,Number,2016,44.07466044153717,52.487085460675246,37.1382697585093
Deaths,Hungary,Female,65 to 69,Road injuries,Number,2016,17.30495555183568,21.28156665415523,14.066301410908737
Deaths,Hungary,Male,70 to 74,Road injuries,Number,2016,38.25161306170387,44.93734896845172,31.917546759360636
Deaths,Hungary,Female,70 to 74,Road injuries,Number,2016,19.272070244138977,23.446637930452972,15.273469960901231
Deaths,Hungary,Male,75 to 79,Road injuries,Number,2016,32.284776876346086,38.730859174874276,26.99124321812603
Deaths,Hungary,Female,75 to 79,Road injuries,Number,2016,21.45496854983706,26.1165966398019,17.501551429272464
Deaths,Hungary,Male,80 plus,Road injuries,Number,2016,42.56758335707624,48.86955496264578,36.40107694862683
Deaths,Hungary,Female,80 plus,Road injuries,Number,2016,29.004687391244705,34.03131941398372,24.12571726415333
Deaths,Hungary,Male,All Ages,Road injuries,Number,2016,606.4562966892917,636.7882612940392,575.3867396140907
Deaths,Hungary,Female,All Ages,Road injuries,Number,2016,209.22147788642752,224.09735792701392,195.37761402093946
Deaths,Montenegro,Male,20 to 24,Road injuries,Number,2015,5.28278198763754,6.618610771010915,4.02120665569838
Deaths,Montenegro,Female,20 to 24,Road injuries,Number,2015,1.349787037186906,1.7956392943280401,0.9500197549593951
Deaths,Montenegro,Male,25 to 29,Road injuries,Number,2015,3.7699285269825515,4.863366554654613,2.772855451959857
Deaths,Montenegro,Female,25 to 29,Road injuries,Number,2015,0.9485836811450259,1.315957884766282,0.6407318308953565
Deaths,Montenegro,Male,30 to 34,Road injuries,Number,2015,2.9548713422669737,3.985573035559378,2.0866960333775917
Deaths,Montenegro,Female,30 to 34,Road injuries,Number,2015,0.8463504641777597,1.217677911937718,0.5706160367109605
Deaths,Montenegro,Male,35 to 39,Road injuries,Number,2015,2.902153166980715,3.985485529278853,2.0777805984149693
Deaths,Montenegro,Female,35 to 39,Road injuries,Number,2015,0.7813130758660339,1.1421958966925692,0.5092717887745116
Deaths,Montenegro,Male,40 to 44,Road injuries,Number,2015,2.3134451114712222,3.1542407213148578,1.6145703086471905
Deaths,Montenegro,Female,40 to 44,Road injuries,Number,2015,0.8975679173307667,1.3027812891217665,0.5872404092382721
Deaths,Montenegro,Male,45 to 49,Road injuries,Number,2015,3.0152540139464743,4.209722471372675,2.0630221525542445
Deaths,Montenegro,Female,45 to 49,Road injuries,Number,2015,0.818308023499538,1.1586337416955745,0.5532302968845578
Deaths,Montenegro,Male,50 to 54,Road injuries,Number,2015,3.6386692762401456,5.147434049398315,2.49478597776966
Deaths,Montenegro,Female,50 to 54,Road injuries,Number,2015,1.0548689985672945,1.496838169562629,0.7337458121324764
Deaths,Montenegro,Male,55 to 59,Road injuries,Number,2015,4.1401607896327715,5.757192175892607,2.8413964055709573
Deaths,Montenegro,Female,55 to 59,Road injuries,Number,2015,1.2331554058308603,1.761072247201954,0.8493840916296337
Deaths,Montenegro,Male,60 to 64,Road injuries,Number,2015,3.788196898469282,5.408838332532349,2.58910492265792
Deaths,Montenegro,Female,60 to 64,Road injuries,Number,2015,1.1807129789752548,1.7757264050330155,0.7847574669523621
Deaths,Montenegro,Male,65 to 69,Road injuries,Number,2015,2.946930556474998,4.222570604866844,1.9765431835694678
Deaths,Montenegro,Female,65 to 69,Road injuries,Number,2015,1.2178944005028607,1.7514706292033233,0.7939258805806434
Deaths,Montenegro,Male,70 to 74,Road injuries,Number,2015,2.1796593319359894,3.100353048389055,1.5186252737300754
Deaths,Montenegro,Female,70 to 74,Road injuries,Number,2015,1.277644686411258,1.9065403118124473,0.8380220117853309
Deaths,Montenegro,Male,75 to 79,Road injuries,Number,2015,2.6593134354174994,3.7931686001025575,1.8399856821914455
Deaths,Montenegro,Female,75 to 79,Road injuries,Number,2015,1.5777760983459865,2.3494996336922305,1.0067984499499802
Deaths,Montenegro,Male,80 plus,Road injuries,Number,2015,2.570565850843269,3.3231350727998876,1.895027472802287
Deaths,Montenegro,Female,80 plus,Road injuries,Number,2015,1.7896594999533935,2.3866730221578334,1.3440698891847107
Deaths,Montenegro,Male,All Ages,Road injuries,Number,2015,45.29714461119554,51.7383270852622,38.07272894053671
Deaths,Montenegro,Female,All Ages,Road injuries,Number,2015,16.70718849044152,19.786462731317926,14.43002668933113
Deaths,Germany,Male,20 to 24,Road injuries,Number,2016,296.71007760367485,337.12024599175527,255.25366140876218
Deaths,Germany,Female,20 to 24,Road injuries,Number,2016,75.96235893317345,88.81840710777902,63.792349361747966
Deaths,Germany,Male,25 to 29,Road injuries,Number,2016,233.8680427322363,268.5429335859806,199.63076192207546
Deaths,Germany,Female,25 to 29,Road injuries,Number,2016,49.67064531642134,58.619247576570444,41.63241535270611
Deaths,Germany,Male,30 to 34,Road injuries,Number,2016,185.63428714556238,217.05472255995528,158.33784013085116
Deaths,Germany,Female,30 to 34,Road injuries,Number,2016,41.55169371326312,50.142453704192334,33.792135600472285
Deaths,Germany,Male,35 to 39,Road injuries,Number,2016,153.69974464690924,183.685402383018,128.68623574028413
Deaths,Germany,Female,35 to 39,Road injuries,Number,2016,32.52724999188698,39.0982426707015,26.65430741303438
Deaths,Germany,Male,40 to 44,Road injuries,Number,2016,153.40440561856303,179.77747616020378,129.67434698130603
Deaths,Germany,Female,40 to 44,Road injuries,Number,2016,41.16319288753627,49.42670654075289,34.118958468223184
Deaths,Germany,Male,45 to 49,Road injuries,Number,2016,223.4176671175889,265.1559174405629,185.03794324479117
Deaths,Germany,Female,45 to 49,Road injuries,Number,2016,56.840783783223635,67.59436104350517,46.8038379391723
Deaths,Germany,Male,50 to 54,Road injuries,Number,2016,259.7069156151654,304.5005785465065,220.33314763016418
Deaths,Germany,Female,50 to 54,Road injuries,Number,2016,68.32996439058802,81.26990071047358,55.65683807348528
Deaths,Germany,Male,55 to 59,Road injuries,Number,2016,226.9119379344113,262.6095360812683,194.66549058743507
Deaths,Germany,Female,55 to 59,Road injuries,Number,2016,74.91134445404205,89.0114178835285,62.64233876360498
Deaths,Germany,Male,60 to 64,Road injuries,Number,2016,183.8702598347547,214.53152091655835,158.55559168410238
Deaths,Germany,Female,60 to 64,Road injuries,Number,2016,66.41946550119572,78.75369821874878,55.8247866670633
Deaths,Germany,Male,65 to 69,Road injuries,Number,2016,159.13844742753207,183.14721687788742,137.9268908107699
Deaths,Germany,Female,65 to 69,Road injuries,Number,2016,73.52611069642842,87.36044348837852,60.9143130608291
Deaths,Germany,Male,70 to 74,Road injuries,Number,2016,175.30463239339207,204.41990256885504,146.8664615991201
Deaths,Germany,Female,70 to 74,Road injuries,Number,2016,94.24040980954715,114.06671396920997,77.91519267836904
Deaths,Germany,Male,75 to 79,Road injuries,Number,2016,255.0233878814721,297.4972823012628,214.82710604423596
Deaths,Germany,Female,75 to 79,Road injuries,Number,2016,154.73430567540294,188.1206516673213,126.52841897028091
Deaths,Germany,Male,80 plus,Road injuries,Number,2016,355.63408423659513,407.91627202405573,304.053638248848
Deaths,Germany,Female,80 plus,Road injuries,Number,2016,290.9780302900076,338.20568272946474,241.09168897362815
Deaths,Germany,Male,All Ages,Road injuries,Number,2016,3108.4651058251548,3257.2435175956643,2966.0065807785477
Deaths,Germany,Female,All Ages,Road injuries,Number,2016,1234.7867631126012,1324.7177658555618,1146.756069568823
Deaths,Republic of Moldova,Male,20 to 24,Road injuries,Number,2016,37.895657739796405,43.29905632982829,32.52352612971687
Deaths,Republic of Moldova,Female,20 to 24,Road injuries,Number,2016,4.986694739760459,6.230677067001662,3.8974853018845583
Deaths,Republic of Moldova,Male,25 to 29,Road injuries,Number,2016,39.83561501367244,46.33674608981838,33.60207513588251
Deaths,Republic of Moldova,Female,25 to 29,Road injuries,Number,2016,5.6075755805690015,7.115748788071556,4.364905330708413
Deaths,Republic of Moldova,Male,30 to 34,Road injuries,Number,2016,31.14362920022626,36.548751395697884,26.5014678111218
Deaths,Republic of Moldova,Female,30 to 34,Road injuries,Number,2016,5.060335798558084,6.432444065039517,3.9416728309998077
Deaths,Republic of Moldova,Male,35 to 39,Road injuries,Number,2016,27.37958877109957,32.59372501858607,22.568702370074263
Deaths,Republic of Moldova,Female,35 to 39,Road injuries,Number,2016,5.352004945258833,6.7172349534219835,4.199349134680731
Deaths,Republic of Moldova,Male,40 to 44,Road injuries,Number,2016,26.810054534818523,31.47481754665374,22.171716985713832
Deaths,Republic of Moldova,Female,40 to 44,Road injuries,Number,2016,5.421871110347754,6.826195470743569,4.208271039464338
Deaths,Republic of Moldova,Male,45 to 49,Road injuries,Number,2016,26.3831495926115,31.830916775399395,21.760298320569877
